,2019.0,2020.0,2021.0,2022.0,2023.0
brad,1.375179044053329e-06,-2.4112109578008736e-07,4.688195172656819e-06,2.5337836320720066e-05,6.3612591798058754e-06
forest,1.3730349271331813e-06,4.728183702242983e-06,2.7831042736891515e-05,1.5453042376510767e-05,-2.8234253895713365e-06
bts,1.3630020557270061e-06,9.336159087444988e-06,3.8720695776656805e-05,2.3762355615816824e-05,-1.1720980672930525e-06
dassler,1.362054487848135e-06,8.486334189448105e-07,1.2254101510345143e-05,5.1066213513969467e-05,6.841237740772286e-06
mom,1.3619303080783525e-06,4.718735282135331e-06,1.746129426769764e-05,5.960215905280238e-06,-5.224749400388603e-06
norah,1.356254614936736e-06,4.168132587519302e-06,2.29569105997704e-05,1.134456485821863e-05,3.6695026275058124e-07
breeches,1.3542098427355658e-06,3.419768048494139e-06,1.252311467917471e-05,3.694980391371083e-06,-4.363418373620266e-06
essentialstop,1.3489745177119838e-06,7.569977434864979e-07,7.986291951212838e-06,2.628494259288344e-05,5.528563083853478e-06
matka,1.3444158258699654e-06,-5.733238294778456e-07,9.78609246429228e-06,4.537887690508449e-05,7.1719148305219134e-06
jj,1.3377972413340454e-06,-1.0711884744670742e-07,3.2645962004372077e-06,2.1283413039955604e-05,6.302385878847379e-06
mesmerize,1.3339056949840595e-06,4.485660905727784e-06,1.4311388707461788e-05,2.4431205766747537e-06,-2.6714637205056417e-06
survival,1.3242031933889253e-06,1.0878713466294008e-06,8.235488577336696e-06,2.273371317855482e-05,3.6268456846796845e-06
blank,1.3236894267576622e-06,1.2139409140759807e-06,1.860828057801629e-05,5.314100424526416e-05,5.628169284639068e-06
souls,1.3178531174041965e-06,1.5170453651821627e-06,1.0450058967728065e-05,2.2048415206898492e-05,5.678485111761585e-06
yellowish,1.3173833040802482e-06,9.208120667689117e-07,5.685846145607866e-06,1.914550387286382e-05,4.736919371139926e-06
lifetsyle,1.3075116828787319e-06,7.050839206818172e-07,9.66899005767142e-06,2.913724545864153e-05,8.813755742834927e-06
darsey,1.298323710991985e-06,5.448365746577058e-06,2.3469838418380948e-05,5.082789110945156e-06,-1.0552336823506218e-05
bags,1.2946655826362701e-06,-5.483044064143678e-07,1.256021741201013e-05,4.2891950063729565e-05,7.830821733195003e-06
balaclava,1.2904950559077393e-06,4.584335677541544e-07,6.600828110194112e-06,2.47778519988158e-05,6.1255193656504085e-06
cruis,1.2866567746289516e-06,8.813820308464267e-07,8.564995375656093e-06,2.788167678477642e-05,4.245441122545263e-06
boyscore,1.2842994488855416e-06,-3.8411767688513864e-07,6.594945796331911e-06,2.574761736195055e-05,4.892043615707725e-06
weast,1.2827989140817697e-06,-2.0419787857502765e-06,2.369884653387642e-05,7.689241117140341e-05,1.7520275343243995e-05
warrior,1.2818551373463259e-06,6.350573972247832e-06,5.3902126577436e-05,1.4112830645826148e-05,-3.923301779342993e-07
eero,1.2700591785195843e-06,5.13013981031571e-06,1.490189478614805e-05,2.931351637323105e-06,-1.5669916116171884e-06
polot,1.2676055897371925e-06,4.273140033444812e-07,8.759734599189079e-06,2.6595024967188732e-05,4.483268038180344e-06
strangest,1.261872773532007e-06,3.054828015628979e-07,7.405823937244182e-06,2.4937186035451782e-05,8.867349965884634e-06
spiderman,1.2616971825992062e-06,-1.8418260070053154e-06,7.809846908130144e-05,0.00021995147192995033,5.380386183021372e-05
patch,1.2603846604550808e-06,1.4153553562928177e-05,5.834768943683234e-05,2.4400041246185195e-05,-6.546639833510036e-06
hallie,1.2597778430097356e-06,7.143925316507718e-06,2.764746117451124e-05,4.559303937507139e-06,-9.499073476781657e-06
hs,1.256139440364272e-06,5.339870824998289e-05,0.00023752118337721563,0.00012020573432760838,-2.424597851385233e-05
cave,1.2528891822679689e-06,9.973614046274377e-07,1.1353220450803026e-05,3.224917248669369e-05,8.261524386500276e-06
callum,1.2504931163483319e-06,4.477483593166851e-06,1.5642416543569037e-05,6.407663540990221e-06,-1.8024772012654448e-06
tr,1.2476829892297689e-06,1.751096597658658e-05,9.241610422462236e-05,4.729477150403527e-05,-1.1055906770672734e-05
festa,1.2456206446848934e-06,7.3597531633093244e-06,2.498007408178876e-05,1.1997633557000372e-05,-1.4630565683807718e-06
priya,1.243424456158603e-06,1.8807601919476246e-06,1.188777153807319e-05,2.8839260791929796e-05,9.146408540695956e-06
hawai,1.24223161821154e-06,9.466283188632617e-07,1.442480007977448e-05,4.527781580183128e-05,6.1789087891944295e-06
beyoce,1.2371950550912987e-06,9.804747505311297e-07,8.171889459964178e-06,3.0109718608885758e-05,6.707488313290343e-06
cc,1.235195776746356e-06,4.253949145996178e-06,1.8457120596108057e-05,5.505930777723094e-06,-1.6167102560483072e-06
kaka,1.2351348948519546e-06,-8.921732457216603e-08,2.0289925996684518e-05,5.608354176309084e-05,1.1900914503455804e-05
ruffle,1.234226446471309e-06,1.4346556575662505e-07,4.929473606885082e-06,2.2442631546437433e-05,3.857782455899543e-06
barca,1.2337753039976337e-06,9.088488505928865e-07,1.8541124977919944e-05,4.8546563570343115e-05,1.187327755660142e-05
valentine,1.2321524926525947e-06,6.484713263801427e-06,2.3686119940854706e-05,9.340411320682232e-06,-1.549623800521436e-06
code,1.2316518400437154e-06,-6.559980233899307e-06,-1.959874626298116e-05,-3.7845780568417184e-06,-3.105673552898054e-05
reverse,1.2222261360925427e-06,1.5156764637719566e-05,6.202786450570187e-05,3.75162668785694e-05,-1.8971182628580507e-06
waistcoat,1.2213545004273575e-06,1.8762881434262734e-05,0.00014890683678838706,0.0002452290479657258,4.383451102206508e-05
victor,1.2187181922724083e-06,1.7516235441733033e-06,7.647711689304743e-06,2.220729316495264e-05,4.443076940972532e-06
ceremonise,1.2168078027291955e-06,2.7770344088227284e-07,5.322248429506945e-06,2.2342961032095172e-05,5.596479169327543e-06
sunflower,1.2150333537876606e-06,3.9973626897527935e-06,1.3911250922283371e-05,6.665722440587443e-06,-2.6326656444297795e-06
vesta,1.2144452346348693e-06,-1.909248575846761e-06,1.0997645910004346e-05,5.4101087770897195e-05,1.5086096346569716e-05
asss,1.211281566973866e-06,7.371883953505076e-06,1.7410256006717826e-05,2.423560603905373e-06,-7.720338311469123e-06
geometric,1.2109428159684366e-06,2.1490676142879236e-07,7.025317918190378e-06,2.261964505377321e-05,7.026909815402596e-06
peggy,1.2060849111962791e-06,5.058561952801864e-06,2.0277575883276313e-05,1.8609041468354316e-06,-8.695229761511594e-06
filafil,1.2037740688955787e-06,6.139015644372889e-06,2.0216558029214665e-05,5.864872440537998e-06,-6.821055777930805e-06
rf,1.1990354706739852e-06,2.7864611405837784e-07,1.4910304758396671e-05,5.444347265710961e-05,1.4292847995200806e-05
oh,1.1968126008062916e-06,-8.399704364123527e-07,8.971124930639089e-06,3.703372845457244e-05,1.2426100944781686e-05
spectrum,1.1941685455499538e-06,-6.448708995356161e-08,8.336862367361627e-06,2.8031643601667203e-05,1.063630052611003e-05
can,1.192607071882964e-06,6.79548814267365e-06,2.5514075199414627e-05,8.595515742399533e-06,-4.57339492968617e-06
age,1.1873985083751659e-06,3.597780210190377e-08,4.643048615481665e-06,2.051363361047868e-05,5.432251796462612e-06
medals,1.18735542724473e-06,4.901967292830015e-06,2.0496242328618914e-05,4.7674341831743485e-06,-9.640542869584346e-06
xxx,1.1862553205899526e-06,-1.0726668225566117e-07,1.095525542173665e-05,3.3501149327043396e-05,2.7150874700422925e-06
generation,1.1818594181292736e-06,1.2220401708026611e-05,5.266907300183418e-05,1.1704688626037896e-05,-1.9874215935461555e-05
arona,1.1811109134631346e-06,1.214772963261453e-07,8.528811635464487e-06,2.7330220831646458e-05,6.866977761055778e-06
cbf,1.176230766405952e-06,4.432056324199976e-06,1.6347186778292107e-05,5.888243214485343e-06,-7.393884655461606e-06
striker,1.1753333173462902e-06,1.198723854652308e-07,7.523607906105024e-06,3.894667326528924e-05,6.5179455868874515e-06
lambert,1.172140316564392e-06,3.523674089792776e-06,1.3369330633417148e-05,5.453417664792837e-06,-3.5353485608754223e-06
fuel,1.1697203217537356e-06,3.1022199975955427e-06,1.3010940920749016e-05,3.601559178859074e-05,7.464922517679818e-06
qsacc,1.1637828442883506e-06,9.121565952463978e-07,1.3804707608640834e-05,4.4281490474258354e-05,1.384586270112802e-05
frilly,1.1485007674839267e-06,7.74154914517512e-07,4.995034099190357e-06,1.7107973203612073e-05,3.841751799360557e-06
karma,1.1480864189334933e-06,1.2273450071515797e-06,1.596479949988958e-05,5.070406210342955e-05,1.3144976662250589e-05
directoire,1.1458434745021839e-06,4.477484025146261e-07,8.64135457704809e-06,2.5599318013622346e-05,6.055093713433928e-06
garden,1.143238981073439e-06,4.421381084474581e-09,7.676712913088696e-06,2.3895128291364217e-05,6.27916328301288e-06
asvapor,1.1362935972371688e-06,3.787571396960952e-06,1.44060858621838e-05,5.560964208216366e-06,-1.8202494772449617e-06
blah,1.1336051618520908e-06,4.694950002529094e-07,7.280003668675918e-06,2.4316637079833057e-05,3.4975105220291466e-06
hamburg,1.1335726302032175e-06,-6.183045672955398e-07,2.1720296662234795e-05,7.470446787105766e-05,2.0201243175378104e-05
trend,1.1286652545722782e-06,-9.223219328575629e-07,1.416512992806671e-05,6.05638918460026e-05,1.2389648318208657e-05
chase,1.1256570576047587e-06,2.2138634315626545e-06,2.390568314253085e-05,5.88401091225461e-05,1.5559758060737363e-05
pounce,1.1212858257558445e-06,-9.183250276530961e-07,1.6495939389351616e-05,5.2588921249598524e-05,1.017613928705121e-05
smocked,1.1210036738335762e-06,5.034375088370621e-06,3.7234959868029233e-05,5.2689679942760214e-05,7.697198501091634e-07
legging,1.120606451063675e-06,1.0162159718850532e-06,1.4572926397718891e-05,3.091373162667984e-05,9.018182920799819e-06
stinger,1.1205990364525437e-06,5.599493692681095e-06,1.6892709556938792e-05,9.752217885238785e-07,-4.782427900237463e-06
premier,1.1179099957788162e-06,-4.709792032781675e-06,1.8197900523705154e-05,6.977487708864562e-05,1.658617777836993e-05
sparkle,1.1093219863531605e-06,1.472104121322421e-06,1.7319640650870324e-05,4.702099859994035e-05,1.7263522709773462e-05
iniesta,1.1068310417404116e-06,1.2706738272462782e-06,7.4518129355928294e-06,2.593887152146171e-05,7.222485248519529e-06
rev,1.1020653312212888e-06,7.516684461973725e-06,2.6404002454499437e-05,9.866993163204577e-06,3.703165919658316e-07
spagetti,1.0978239611652215e-06,-1.573673987124629e-06,-3.919336399245647e-06,-1.687695658917207e-05,-1.3039243681447093e-05
semiformal,1.0949348573965529e-06,1.480101800063894e-07,6.908363239506816e-06,2.880030894747932e-05,8.656459471439016e-06
moving,1.0933978417495643e-06,5.714844165489178e-08,1.1164969730514076e-05,3.86981596986562e-05,7.728104654557613e-06
las,1.093224012051833e-06,1.4825674254852458e-06,6.367900019082931e-06,1.87358478430403e-05,3.0278501141831437e-06
looking,1.0899506155110159e-06,-6.217332012644971e-07,6.026555933974682e-06,2.0961100708549367e-05,3.4841085123013466e-06
prim,1.0890494822481775e-06,1.3677148412523375e-06,8.546041760847055e-06,2.459468744481675e-05,5.8734830355910775e-06
traditional,1.0874673154246556e-06,1.081554475638169e-06,1.9796683976731793e-06,1.7118803179648513e-05,4.316875480400783e-06
henry,1.0840567095775436e-06,5.294650602057819e-07,5.8438638260126106e-06,2.4675747388442774e-05,5.51685660160442e-06
desire,1.0804842793233539e-06,3.1201990727822678e-06,2.2874405890212308e-05,4.0758548454307155e-05,7.120785918555826e-06
varsity,1.0763240029671225e-06,2.9301345296907527e-06,2.095311696003745e-05,2.8789550494072356e-05,1.414086272541995e-06
nobody,1.0717304381841337e-06,3.3547364086889387e-06,9.090781122650846e-06,1.4854494359915097e-06,-2.3722768249924214e-06
verbiage,1.0664142400566407e-06,1.2039223081146195e-06,1.8906200128489303e-05,6.113400227106658e-05,2.18380887911203e-05
anita,1.0631126889121945e-06,2.5033765090282323e-06,4.430659466798182e-05,8.901855754968523e-05,2.3639592787680676e-05
sherry,1.0628139674158624e-06,1.1684550028222547e-07,6.867189165424447e-06,2.5822123234688494e-05,8.437557429118137e-06
lot,1.060635332364205e-06,-2.2247808209995528e-08,8.029012073902939e-06,2.5384355204468404e-05,7.924481244223842e-06
prima,1.0606301203520915e-06,-1.784684086413269e-07,3.40842471601725e-06,2.0682946589797295e-05,3.780591249900426e-06
fighter,1.0606099456063363e-06,9.971913059779598e-06,2.7159910126933008e-05,6.356758061838421e-06,-1.1589389298826503e-05
have,1.0604799984973647e-06,1.613823377876368e-05,5.697504631698819e-05,2.223077763954751e-05,-5.837811970475808e-06
oxygen,1.0555982210870097e-06,-1.221071716013198e-07,9.062651341952745e-06,2.7659708337544656e-05,9.353398222375936e-06
aaliya,1.0452895066474244e-06,5.252170101974964e-07,1.2391942427746616e-05,2.830898075220645e-05,7.1968340513124495e-06
roundtails,1.0440909463506668e-06,-1.49971512025689e-07,1.5806756653842024e-05,5.535545399718886e-05,2.025294483038916e-05
bridal,1.0420460639826254e-06,-7.910316717444382e-07,8.937048663969211e-06,3.3014436834073796e-05,6.4745516661788455e-06
dorca,1.0401214852144737e-06,5.204052775489759e-07,6.30153405377448e-06,2.1017443581453313e-05,5.712832480471945e-06
chervon,1.0368773538911607e-06,-4.014973012309376e-07,8.812075706334676e-06,2.682995075669525e-05,4.206713749951824e-06
poppy,1.0298219791026448e-06,5.066016496655136e-07,5.579895717210147e-06,2.2958897103680912e-05,4.951914334394886e-06
calogne,1.0293813255456901e-06,7.357365679404665e-07,1.4503292184098502e-05,4.859410767390214e-05,1.2853894903811693e-05
mousie,1.0286775503286984e-06,3.120470729545742e-06,1.143396495739573e-05,2.3804340152475665e-06,-2.6172920887187007e-06
chutki,1.0279858468761432e-06,3.924391931989926e-06,1.5177877348486767e-05,3.4452142715704884e-06,-2.149189177654517e-06
vera,1.027756545757167e-06,1.4918482911054975e-06,7.4270048680337344e-06,2.3905765397524033e-05,3.737546389623264e-06
abstract,1.027611746107446e-06,6.639805841662811e-06,3.2057617507702397e-05,2.944862780701137e-05,1.21699442440561e-06
sucks,1.0259111786425879e-06,5.999834652642848e-07,4.948470799609217e-06,1.830302522651228e-05,1.5900863067531704e-06
special,1.0251628943391287e-06,7.193216691583225e-06,3.845925330853234e-05,2.761025031186784e-05,9.216188960702237e-08
saffron,1.0251296275631627e-06,5.63605413090131e-06,1.9266440084607246e-05,4.599754968893755e-06,-3.473659490168287e-06
ginghams,1.0227263878658956e-06,1.0878876452330293e-06,7.786215876691228e-06,2.2905502778906604e-05,5.255194479893374e-06
tyrel,1.0180910473171792e-06,1.3317995943620957e-06,2.5826575777027435e-05,6.600289776446887e-05,1.4912443123003322e-05
utd,1.0171366831597048e-06,3.838082324882484e-06,1.5196270619263665e-05,5.5477317299444575e-06,-1.6907941220301644e-06
travelite,1.0157113066301684e-06,5.060700098616433e-07,6.291123027720478e-06,1.6778965431105446e-05,2.950213460412514e-06
bump,1.012093114602362e-06,1.0274645367587025e-06,7.0492760006886325e-06,2.0808576927800873e-05,5.385138522544546e-06
soul,1.0119734836966516e-06,2.0817455026334455e-06,4.077126734385591e-05,7.324023130872999e-05,1.3052110370150046e-05
reflective,1.0117829871588187e-06,-4.929185533897991e-07,2.295815275544781e-05,6.811677438865724e-05,1.3711914124969494e-05
hd,1.0112375607114762e-06,3.588855210054706e-06,9.84948202415614e-06,1.2481921508769964e-06,-3.6659462287139466e-06
stiped,1.0035930905591647e-06,-8.612724216300799e-07,6.19773053410726e-06,2.366571964091182e-05,4.885067193639976e-06
rite,9.911021555349026e-07,9.075672758647047e-07,4.059186426162325e-06,1.443587839871609e-05,3.2427891142154185e-06
base,9.865588848703576e-07,4.7158140273426056e-07,5.3571614132440054e-06,1.8434541704330694e-05,3.1435464997734714e-06
ashna,9.829668615964178e-07,3.847036990508059e-06,1.4891665690231658e-05,4.637750611200656e-06,-1.6129446648363426e-06
cornflower,9.80872087008602e-07,3.825501762813158e-06,1.2402464501579149e-05,4.407895957189676e-06,1.1448634501574107e-06
reisen,9.788446102249075e-07,-8.552919191836612e-07,6.615947403202443e-06,2.5240569740061094e-05,5.863104925314864e-06
athlete,9.749089034715724e-07,1.483133969373497e-06,1.9343289609195045e-05,6.723498791914474e-05,1.676492548793635e-05
state,9.677595880517514e-07,8.778744330687304e-06,3.2860154129905955e-05,6.508017252306579e-06,-8.359728605332647e-06
seagreen,9.631514265911573e-07,2.2016845129775425e-07,9.633237232542881e-06,2.6716308312746715e-05,4.613431599754051e-06
mitu,9.622593190697237e-07,-3.4300071249564983e-07,5.490495957928739e-06,2.5176462337935915e-05,7.719038191190631e-06
chevron,9.609672220425163e-07,6.014666875220585e-06,2.8140524898146956e-05,2.6508305637184162e-05,1.1610256373738629e-06
dye,9.607023382970921e-07,2.241888207267635e-06,2.654735409205247e-05,6.415951055338523e-05,1.8149815186848287e-05
aoston,9.55377554367981e-07,9.635499413503352e-06,3.647859828216327e-05,1.2075354880505936e-05,-1.0045590408315619e-05
minds,9.499987700260826e-07,1.2150285326817645e-06,5.31127168155375e-06,2.0490600573518314e-05,4.415878823819001e-06
rincon,9.485052257283254e-07,-6.636793586629686e-07,4.746071147281272e-06,2.5477502193418083e-05,6.313174424645811e-06
mangalgiri,9.467837709956714e-07,-1.3435444632602397e-05,0.00020640058274731866,0.0005507570950062054,0.00022385648174167116
liana,9.452931357009742e-07,8.519699204588223e-07,7.177668414399805e-06,2.5781652799322437e-05,5.392018859575553e-06
bijli,9.44530382493264e-07,-1.4748307466828837e-06,1.1048324370769184e-05,3.8025240995442877e-05,9.320956691477043e-06
krishna,9.43150510531111e-07,1.021212161108655e-05,5.0528949625361854e-05,2.3005459937374113e-05,-1.9095575564180206e-06
burps,9.402884412635637e-07,8.618590482921065e-07,9.479014852228797e-06,2.5239651943379226e-05,4.9075372268787985e-06
sunrise,9.337177282470191e-07,1.4522926797648992e-06,8.463884312672502e-06,2.678383646407675e-05,7.25457984896187e-06
birdy,9.249410633916334e-07,7.666490935799349e-07,7.0964534911214625e-06,2.203894651077551e-05,3.72097981897376e-06
dhoti,9.239355586072491e-07,-1.0740398244188623e-06,1.98848803394844e-05,7.069857276607955e-05,1.4523154125500924e-05
multiprint,9.237441838144882e-07,3.2881139752293743e-06,9.940846543316564e-06,1.0529005262174286e-06,-1.5562652186855883e-06
